162,Rudolf Grant,92,74,144
163,Matthew Mullen,78,63,150
164,Paul Duane,98,61,139
165,Susan Johnson,18,65,181
166,Victor Lara,22,69,115
167,Thomas Velasquez,61,66,108
168,Josie Smith,25,71,177
169,John Duck,48,62,141
170,Amber Cruz,61,66,256
171,Irving Sweeney,74,63,278
172,Brenda Seegmiller,83,73,228
173,Gregory Lees,19,68,156
174,Lindsy Harris,63,70,126
175,Margaret Sircy,63,77,110
176,Manuel Stull,66,61,291
177,Susie Wallack,29,78,238
178,Alyson Brandon,92,65,184
179,Sterling Oliva,64,72,168
180,Geraldine Busher,93,78,236
181,Edward Hubbard,45,71,101
182,Emiko Contreras,64,64,122
183,Carlos Hoemann,55,76,118
184,Eduardo Jones,90,70,144
185,Bryan Bohnen,55,64,171
186,Heriberto Price,39,77,211
187,Dana Reger,82,61,169
188,Mark Sponaugle,53,79,143
189,Heather Coley,69,66,149
190,Oscar Leonard,71,66,144
191,Charles Spier,64,66,262
192,Thelma Whitehorn,68,67,153
193,Millie Sowder,27,75,244
194,Chester Ross,87,78,287
195,Mabel Botti,92,77,258
196,Genevieve Lombardi,71,63,133
197,Catherine Scrivener,64,71,228
198,James Melin,83,77,117
199,Cedric Nava,79,74,235
200,Nathan Malpass,25,73,286
201,Carlos Reyolds,39,67,194
202,Johnny Holahan,71,63,152
203,Lisa Vigor,96,79,138
204,Leah Warren,35,73,163
205,Barbie Eddinger,88,77,277
206,David Ainsworth,72,75,215
207,Ashley Grooms,72,77,156
208,Betty Rundell,59,74,202
209,Toni Sullivan,73,71,269
210,Christine Hanna,40,80,167
211,Samuel Kendall,71,68,278
212,Rory Gadison,25,80,176
213,Kenneth Patel,82,61,198
214,Mike Luckner,85,70,100
215,Elizabeth Miranda,19,73,251
216,Carmen Glynn,28,63,280
217,Jack Reynalds,22,76,216
218,Scott Verrill,73,75,136
219,Christopher Levin,100,60,225
220,Shirley Holland,59,68,135
221,Edward Jobe,88,75,227
222,Maria Hebert,68,65,266
223,Carmen Sandlan,18,74,215
224,Rex Hodge,90,73,162
225,Jamie Mitchell,70,61,223
226,Tamara Thomas,25,64,276
227,Jerri Palacios,28,65,185
228,Sharon Smith,88,80,191
229,Hillary Lee,65,64,157
230,Aida Kelso,81,70,281
231,Juan Smith,62,78,248
232,Leah Henry,22,61,295
233,Alyce Dupre,49,69,279
234,Michael Kolasinski,71,76,198
235,Daniel Dwyer,86,60,267
236,Catherine Tharp,37,77,102
237,Kyle Eastlick,47,75,156
238,Esther Sena,46,77,216
239,Melanie English,36,71,253
240,Charles Brumfield,28,69,213
241,Lillian Zavala,55,79,105
242,Sylvia Jolley,41,75,247
243,Jerry Sommer,91,80,295
244,Shirley Nelson,66,73,158
245,Amanda Stanley,67,60,103
246,Elise Howington,79,79,251
247,Sang Chilson,30,79,131
248,Alfred Craig,22,66,123
249,Patricia Scheerer,31,79,236
250,Michael Jensen,55,68,276
251,Jackie Marshall,52,79,221
252,Geoffrey Bowker,38,70,243
253,Louise Steadman,60,78,196
254,James Williams,20,63,235
255,Patty Small,80,80,173
256,Robin Hernandez,71,67,260
257,Larry Bryan,57,65,154
258,Harold Jones,97,62,250
259,Dallas Pinkleton,39,73,252
260,Matthew Knoerzer,91,65,177
261,Jack Montgomery,70,79,153
262,Kim Polly,47,77,292
263,Alex Yeager,93,61,201
264,Kathleen Isaacs,85,76,158
265,Jaime Hellman,64,70,104
266,Elizabeth Cayo,27,66,229
267,John Pierce,76,71,248
268,Luther Bell,18,62,145
269,William Sullivan,18,65,284
270,Lance Smith,56,80,189
271,Gilbert Mayo,90,74,142
272,Tracey Duckett,77,71,226
273,Jane Boyles,68,79,246
274,Diana Gallo,34,76,166
275,David Dillard,77,74,136
276,Gregory Connolly,30,63,203
277,Mark London,64,79,180
278,Michael Collins,87,64,216
279,David Mcbride,18,77,269
280,Joe Marshall,98,68,265
281,Julia English,20,76,181
282,Roberta Manson,96,75,224
283,Phyllis White,64,60,221
284,Alicia Lasenby,33,62,146
285,Robert James,46,75,195
286,Carl Campos,39,72,240
287,Jessie Maul,50,76,133
288,Maria Lucas,50,80,264
289,Isaiah Hoskins,57,76,261
290,Larry Lederer,40,69,177
291,Walton Fiore,61,69,291
292,Edward Hanson,25,66,169
293,Darrell Boylan,87,77,114
294,Mary Hopkins,33,72,172
295,Danny Kitts,63,76,250
296,Joann Kern,100,69,130
297,Darrell Goodwin,29,79,168
298,William Shippee,97,73,208
299,Charlene Zeck,96,62,106
300,Curtis Hitzeman,49,67,188
301,Mark Nowak,95,78,274
302,Mary Weidenbach,40,76,113
303,Joshua Gilbert,90,67,226
304,Ryan Vang,83,63,112
305,Kim Woods,40,72,160
306,Earl Yundt,38,62,289
307,Mattie Wolfertz,32,80,148
308,Connie Wilson,24,69,168
309,Debra Gatto,18,72,136
310,Jose Wehunt,67,62,293
311,William Galindo,71,60,273
312,Barry Miller,78,77,273
313,Robert Agena,96,70,132
314,James Watkins,87,80,206
315,Elizabeth Beard,54,66,100
316,William Meier,43,67,200
317,Leland Harris,31,77,234
318,Kenneth Derr,59,80,143
319,Michelle Hitchcock,58,75,275
320,Andrew Hall,92,76,271
321,Christopher Holding,41,61,165
322,William Clark,85,78,192
323,Aaron Davis,61,80,208
324,Russell Reed,50,76,172
325,Mary Simmons,92,64,267
326,Kenneth Bennett,65,76,107
327,Dale Coyne,21,74,138
328,Mark Smith,30,78,268
329,Gregory Neal,50,76,239
330,Amanda Kille,86,73,201
331,Hope Teed,86,70,130
332,Duane Adkins,56,67,102
333,Charles Ellsworth,49,64,246
334,Lula Brown,79,62,103
335,Hubert Mcguire,46,68,126
336,Kevin Tompkins,71,62,203
337,Carleen Holliday,47,66,182
338,Joyce Warner,65,61,135
339,Edith Barnhill,30,66,196
340,Tony Berry,41,79,262
341,Jonathan Chin,27,62,279
342,Chauncey Reed,62,72,201
343,Cheryl Justice,31,64,245
344,Forrest Newell,63,75,147
345,Phyllis Stewart,29,75,203
346,Jerry Paul,81,75,248
347,Clint Deuell,88,68,145
348,Bobby Morgan,91,61,109
349,Angela Meeks,36,78,179
350,Margaret Downs,86,73,170
351,Tyrone Dean,27,79,109
352,Amanda Beaton,64,63,170
353,John Freeman,84,64,190
354,Christine Brown,59,67,274
355,Emma Alderman,20,63,298
356,Juan Ufford,62,67,103
357,Joyce Sinha,78,62,213
358,Christopher Baldwin,36,79,231
359,Linda Marschke,78,74,235
360,Matthew Mattas,78,75,111
361,William Flanagan,61,65,156
362,Maryann Loken,52,75,131
363,Rafaela Debroux,88,74,180
364,James Mefford,81,64,255
365,Marquita Mejia,31,70,130
366,Joyce Ackerman,79,67,101
367,Teresa Sappington,43,60,227
368,Maria Moore,20,75,278
369,James Sneed,56,62,270
370,Alva Sanders,23,65,246
371,Harold Uerkwitz,70,76,282
372,Betty Perkins,98,80,282
373,Jennifer Schreckengost,77,68,206
374,Lucille Sorensen,51,60,168
375,Marcella Wright,74,60,277
376,Rebbecca Ross,66,71,300
377,Lynne Smith,51,60,212
378,Sarah Rivers,60,73,112
379,Barbara Laughlin,51,72,130
380,Dwight Grindstaff,64,63,237
381,Tyson Daniels,65,76,234
382,Lana Stanford,35,63,243
383,Dolores Livingston,44,79,105
384,Shaun Minter,62,68,280
385,Herman Bloxham,62,60,215
386,Laura Hill,89,70,296
387,Pamela Farney,40,77,279
388,Johnnie Smith,94,72,200
389,Johnny Garcia,90,72,156
390,John Rojas,58,61,294
391,Jessica Garcia,94,65,135
392,Lee Logie,29,71,140
393,Anna Husted,75,78,174
394,Juliana Hein,37,74,233
395,Patricia Dean,99,60,282
396,Justin Garrett,65,72,152
397,Eugene Murray,20,64,109
398,Floyd Ferrell,99,71,243
399,Teresa Brown,38,63,112
400,Alma Hair,77,73,146
401,Julie Guzowski,98,76,299
402,Maribeth Stanier,39,75,188
403,Denise Huff,25,62,267
404,John Wilbanks,93,62,251
405,Dale Lapoint,78,71,298
406,Robert Granger,78,77,127
407,John Russom,58,65,146
408,Eugene Walls,50,62,288
409,Benjamin Standley,36,73,182
410,Nettie Pitts,57,68,215
411,Jeffrey Ross,69,71,272
412,Edward Kornegay,97,61,176
413,Laila Alvarez,34,68,295
414,Jasmine Christopher,44,71,253
415,Rachel Smith,18,65,156
416,Josefina Foster,22,69,172
417,John Real,100,73,277
418,Kathryn Read,48,70,220
419,Sally Rhodes,30,77,143
420,Guadalupe Miley,58,64,228
421,Michael Sharrow,69,60,136
422,James Acosta,25,75,238
423,Forrest Cosme,45,68,164
424,Anita Wotring,49,70,108
425,Robert Ebeling,30,66,235
426,June Henderson,28,72,295
427,Richard Tagaban,27,72,279
428,Andre Tedder,29,78,161
429,Christine Favela,33,64,260
430,Denise Leger,42,62,213
431,Alexandra Stevens,46,80,171
432,Ken Coyne,35,72,176
433,Hedwig Cordova,91,65,231
434,James Stoneham,45,76,106
435,Claude Oneill,31,63,281
436,Jeffrey Leach,91,65,217
437,Jason Dambrosio,33,66,108
438,Ernesto Bayard,99,71,140
439,Matthew Sevillano,35,74,119
440,Edward Hunter,18,68,154
441,Alvina Koenig,29,69,211
442,Hector Koprowski,43,68,272
443,Alonzo Gough,92,61,147
444,Frank Amos,39,78,129
445,George Lewis,69,67,255
446,Ila Dingmann,98,60,208
447,Wilma Miller,50,66,188
448,Lori Neal,40,66,256
449,Anna Torres,30,76,108
450,Catherine Jones,39,80,260
451,Michelle Myers,43,60,220
452,Chris Savala,68,68,112
453,Ryan Esquibel,84,76,254
454,Darnell Harvey,99,67,166
455,Vernon Bhatia,80,64,130
456,Robert Wilson,83,64,163
457,Kirk Ives,21,63,202
458,Julie Castro,53,60,192
459,Stephanie Bradley,64,61,242
460,Julie Brown,97,73,151
461,Anton Bashir,83,68,146
462,Cierra Tucker,70,66,123
463,Jammie Stewart,97,71,138
464,Anthony Harris,93,60,168
465,Timothy Kelly,33,63,196
466,Janelle Ross,91,80,287
467,John Lovell,19,61,107
468,Carmen Soto,70,69,251
469,James Gannon,18,73,294
470,James Collins,44,79,155
471,Hilda Fales,33,61,269
472,David Weigel,57,67,106
473,Shaun Cummings,80,66,261
474,Valerie Gervais,54,65,125
475,Adeline Rasmussen,21,68,273
476,Patrick Johnson,91,69,284
477,Anna Cisneros,97,67,210
478,John Keith,69,70,281
479,Ruben Burnett,79,68,137
480,Karen Williams,98,62,152
481,Dennis Eastman,90,76,266
482,James Rushing,86,61,178
483,Damian Poe,73,62,259
484,Brad Keath,91,63,276
485,Dawn Heck,78,64,171
486,Donna Krumroy,39,64,128
487,Jeffery Thresher,56,61,185
488,Diane Zepeda,58,74,127
489,Richard Schermann,39,65,215
490,Robert Wright,48,71,241
491,Lakeisha Lynn,83,70,171
492,Johnny Benitez,52,60,262
493,Ernesto Gonzalez,93,78,171
494,Dolores Tufte,45,78,102
495,Nicola Ellison,51,78,250
496,Peter Hatter,30,75,155
497,Anastasia Moffitt,19,73,198
498,Maria Murillo,27,64,287
499,Helen Sandoval,72,69,275
500,Lupe Wise,22,60,143
501,Raymond Field,47,60,104
502,Ramon Seller,59,74,289
503,Gloria Williams,46,71,144
504,Rafael Mcclintock,39,76,122
505,Beau Graap,33,65,210
506,Michael Elliott,71,75,162
507,Patrick Spratley,55,68,223
508,Patrick Rosenbaum,83,70,123
509,Karen Zimmermann,19,76,165
510,Mamie Moeller,76,68,118
511,Elias Dennis,51,70,220
512,Jeffrey Poormon,24,79,134
513,Evelyn Limoli,36,71,279
514,Elizabeth Comer,54,70,230
515,Maude Odoms,45,77,175
516,Emma Delrio,85,77,181
517,Dale Russell,97,73,285
518,Thomas Hall,75,62,157
519,Josephine Maugeri,97,76,264
520,Kurt Dennis,91,73,188
521,Dominique Langehennig,92,61,151
522,Shawn Drown,23,65,118
523,Donna Simpson,28,78,281
524,Catherine Shoop,25,74,115
525,Jim Phillips,79,63,258
526,Sarah Hester,76,72,141
527,Roland Damato,91,78,165
528,Terrance Story,69,76,279
529,Charles Correira,48,76,181
530,Michael Dornier,30,71,234
531,Nancy Lermon,41,68,235
532,Roger Vickers,70,76,227
533,Alicia Slosek,87,78,260
534,Gordon Dietlin,88,80,289
535,Peggy Green,68,66,128
536,Lisa Thomas,41,64,154
537,Lorenzo Guerra,58,71,298
538,Peter Sheroan,98,76,166
539,Charles Breckenridge,48,69,247
540,Jason Stidham,51,62,122
541,Joseph Barlow,68,74,178
542,Stephen Murphy,42,63,268
543,Bonnie Smith,72,70,215
544,Charles Linn,53,60,202
545,Charles Williams,34,78,285
546,Elizabeth Kraft,38,66,299
547,Stefanie Simmons,18,78,255
548,Carmen Silva,62,71,156
549,Edward Bottoms,42,75,118
550,Juan Hughes,74,79,145
551,Emanuel Zimmerman,35,65,249
552,David Leonard,97,64,110
553,Jean Mckinnis,84,71,119
554,David Smith,97,77,260
555,Dolores Cleghorn,44,80,121
556,Claude Kowal,22,61,221
557,Max Obradovich,37,76,169
558,Harry Roberts,67,78,158
559,Edward Sakamoto,97,61,178
560,Geraldine Cook,88,76,118
561,Eleanor Beaman,69,78,100
562,Gabriel Polzin,20,71,298
563,Jed Embry,86,65,176
564,Patricia Revering,97,63,225
565,Andrea Hathcock,41,60,272
566,Antionette Cruz,43,70,238
567,Eric Wynder,45,75,110
568,Joe Wilkins,96,64,149
569,Keith Washington,43,77,153
570,Carie Cordes,77,64,198
571,Vincent Soto,72,67,144
572,Frank Castillo,83,80,266
573,Pablo Jones,21,79,250
574,Earl Kann,83,71,276
575,Stephanie Deel,66,64,206
576,Javier Wilson,96,63,269
577,Hedy Manning,66,76,168
578,John Rich,79,79,115
579,Bryon Robinson,47,66,211
580,Cornelius Reynolds,99,79,297
581,Norberto Large,86,65,253
582,Donald Ryan,57,66,163
583,Richard Seaton,35,80,299
584,Dorothy Lewis,75,73,143
585,Amy Ryan,45,79,150
586,Michael Rose,71,69,115
587,Nathan Powell,40,80,171
588,Steven Waltman,36,75,155
589,Dale Devine,32,80,160
590,Maria Maldonado,43,79,239
591,Omar Williams,65,80,162
592,Dorothy Horrocks,67,76,263
593,Connie Wilson,51,75,273
594,George Harris,18,63,210
595,Jane Griffith,99,62,202
596,Vanna Ramos,21,80,246
597,John Dunlap,70,68,276
598,Benjamin Shafer,19,64,260
599,Angela Mince,27,70,204
600,Bonnie Soto,47,61,201
601,Alfred Hodge,27,78,118
602,Gilbert Elliot,46,61,284
603,Michael Mielke,56,65,161
604,Jesus Morel,64,71,189
605,Karen Zerger,77,62,271
606,Harry Quist,40,75,245
607,Jean Shiflett,49,61,182
608,Manuel Densmore,42,77,166
609,Joseph Kenoyer,87,75,181
610,Charles Le,58,65,171
611,Carrie Reed,59,75,156
612,James Flores,86,70,101
613,Susan Womack,97,78,177
614,Francis Smith,69,62,126
615,Kenneth Hedden,98,78,190
616,Boyd Booe,26,80,287
617,Patricia Esquibel,45,75,288
618,Christina Hudson,29,60,237
619,Danny Young,77,75,183
620,Duane Hood,73,63,248
621,Fred Novotny,85,79,166
622,Angela Pagliaro,30,80,220
623,Willie Munson,45,67,186
624,Irene Gravel,57,69,142
625,Sabrina Coon,80,76,195
626,Mitchell Kook,56,63,291
627,Frank Cropper,70,77,147
628,Betty Carpenter,33,80,196
629,Michelle Ryerson,94,74,260
630,James Chaney,89,77,219
631,Joyce Russ,57,75,242
632,Joseph Moran,88,66,121
633,Terri Herrera,75,61,263
634,Elias Ristau,76,78,286
635,David Santos,25,80,168
636,Ellyn Heyd,43,62,221
637,Thomas Simpson,42,71,223
638,Jennifer Griffiths,40,63,151
639,Alberto Mccormack,36,67,252
640,Dwight Smith,97,78,297
641,Charles Dooley,19,68,139
642,Mikki Bean,63,77,234
643,Raul Kerr,76,70,221
644,Joseph Rios,54,73,177
645,Samuel Levey,56,74,135
646,Lara Arebalo,20,64,125
647,Samuel Harper,96,76,149
648,Charles King,97,72,238
649,Madie Bohr,82,67,264
650,Mike West,93,69,179
651,David Rhodes,61,76,242
652,Ida Crosby,75,79,191
653,James Higley,100,77,219
654,Kathryn Boykin,97,68,255
655,Ruthie Adams,71,75,189
656,Julia Depew,25,69,222
657,Dolores Falgout,95,76,281
658,Linda Banas,94,62,264
659,Barbara Whittle,18,70,139
660,Megan Vineyard,76,64,266
661,Edith Fischer,41,71,256
662,Jeffrey Green,76,75,215
663,David Andrews,68,68,287
664,Janice Morin,40,68,233
665,Thomas Merritt,40,69,212
666,Terrence Kennedy,21,66,246
667,William Turpin,56,72,149
668,Alejandro Elizalde,50,76,150
669,Rachelle Mock,25,79,252
670,Betty James,20,79,240
671,James Simms,90,67,119
672,Robert Farlow,41,69,161
673,Edna Dixon,29,80,174
674,Alma Levy,82,72,161
675,Vicki Vachon,50,69,106
676,Kevin Russo,92,78,231
677,Julia Frank,22,77,144
678,Edna Patterson,28,72,202
679,Debra Lanning,59,73,239
680,Frank Hubbard,46,66,122
681,Mary Berber,80,65,284
682,Michael Price,58,60,165
683,Daniel Wessner,18,72,287
684,Oliver Stomberg,44,64,176
685,Mario Foulkes,35,80,223
686,Janet Carpenter,93,72,260
687,James Gamble,19,70,221
688,Nettie Bartolet,76,80,199
689,Rosa Baskin,46,69,156
690,Virginia Christensen,58,69,102
691,John Lewis,83,75,148
692,Earl West,66,73,257
693,Thomas Foster,43,70,238
694,Carole Bowthorpe,35,64,162
695,Dennis Hess,43,75,203
696,Anthony Rugg,45,76,300
697,Stephen Crook,66,75,158
698,Frank Elswick,64,78,227
699,Reggie Duncan,82,69,250
700,Ronni Black,68,74,223
701,Hugh Hanson,30,73,222
702,Randy Davis,60,64,289
703,Deborah Coburn,96,68,271
704,Vicenta Gibbs,100,66,183
705,Derek Negron,35,72,274
706,Tosha Santiago,33,67,145
707,Catherine Patel,87,60,108
708,Deborah Flanagan,83,63,254
709,Donald Brode,88,68,221
710,Gary Tran,86,66,263
711,Wayne Benack,65,66,175
712,Donna Lawson,92,71,295
713,Cherrie Leingang,83,66,155
714,Steve Bennett,44,80,236
715,Dawn Bossler,19,77,230
716,Andrea Madonia,51,77,148
717,Karen Stewart,81,68,174
718,Elvira Wiley,50,72,117
719,Audra Chapman,90,76,142
720,Suzanne Engelke,78,62,166
721,Brendan Reid,29,69,249
722,Brian Bebee,60,71,167
723,Kathleen Evans,87,60,282
724,James Murillo,41,64,198
725,Anthony Reid,36,63,270
726,Shirley Webb,27,71,237
727,Patrick Roberts,61,70,189
728,Robert Cayer,63,62,150
729,Viola Matthews,19,62,260
730,John Craddock,69,66,252
731,Ronald Camus,26,66,299
732,Michael Mullins,67,67,160
733,Lilly Grillo,50,79,216
734,Michael Jackson,60,70,282
735,Samantha Ward,55,64,209
736,Lisa Landi,82,72,285
737,Darrell Crank,52,62,141
738,Anthony Ladage,83,65,120
739,Leslie Mcdonald,44,77,292
740,Priscilla Moore,59,63,245
741,Brenda Springer,86,77,137
742,Raymond Gonzalez,97,70,100
743,Anthony Vann,64,71,253
744,Marian Malone,35,74,183
745,Julie Quarnstrom,69,66,248
746,Sheila Barnes,32,63,182
747,Karen Hendrickson,65,72,231
748,Jerry Mendez,79,61,283
749,Fred Vandyke,69,61,276
750,Raymond Larish,18,61,267
751,Jerry Sanchez,20,63,143
752,Richard Schier,35,69,298
753,Tina Gingras,26,66,147
754,Francisco Gow,69,69,280
755,Thomas Scott,27,65,222
756,Daniel Judkins,95,78,286
757,Andrew Hernandez,64,70,236
758,Margaret Stone,44,64,265
759,Lamar Donohue,68,61,253
760,Christopher May,63,79,199
761,Billy Lucas,63,71,167
762,Mary Frye,21,63,167
763,Ashley Campbell,83,66,233
764,April Brown,97,68,130
765,Herman Mauffray,25,73,272
766,Robert Castillo,28,76,261
767,Emily Sterling,19,70,264
768,Billy Meyers,21,70,156
769,Gloria Noga,71,74,296
770,Clyde Wilmore,41,80,232
771,Cora Barden,42,60,297
772,Stephenie Ogorman,87,71,161
773,Joseph Long,39,74,288
774,Evelyn Farness,79,61,144
775,Donald Lingberg,41,77,274
776,Emily Olea,66,76,175
777,Geraldine Eley,92,74,191
778,Rashad Parker,65,80,101
779,Virginia Goode,62,79,166
780,Pearl Constantino,89,71,281
781,William Mccleary,83,73,192
782,Stephen Simpson,21,74,111
783,Carol Grace,33,77,190
784,James Powell,63,74,186
785,Jeremy Kopf,18,78,156
786,Amy Franco,47,79,145
787,Ronald Shanks,84,69,168
788,Jack Morton,75,72,154
789,George Ramirez,90,73,226
790,Thomas Herron,84,72,204
791,James Robinson,18,79,259
792,Larry Wilson,75,72,248
793,Jack Hughes,50,66,249
794,Alejandrina Mcpherson,31,63,236
795,Peggy Dawson,18,78,203
796,Carol Digiacomo,59,74,202
797,Terry Curley,88,75,174
798,Bernice Felton,24,60,217
799,Josephine Whitfield,52,61,280
800,Norman Hall,75,75,150
801,Pierre Davis,22,78,285
802,Lorraine George,22,62,133
803,Terrance Czajkowski,92,62,112
804,Melinda Cummins,34,80,261
805,John Alvarado,57,61,153
806,Nathan Munos,52,77,203
807,William Champion,20,75,188
808,Thomas Palm,23,76,174
809,Margo Lussier,80,76,206
810,Melvin Aslam,95,60,200
811,Emily Higbee,66,74,169
812,Maria Glisson,28,75,231
813,Rose Herrera,76,60,167
814,James Pennington,51,66,218
815,Elizabeth Templeton,61,64,216
816,Diane Miller,38,70,109
817,Robin Laubach,30,71,230
818,Andres Hoffman,50,70,117
819,Tod Varner,84,67,101
820,Eva Noble,30,61,198
821,Penny Darnell,34,63,148
822,Kristin Nebeker,90,61,254
823,Clare Mccoggle,85,74,113
824,Martha Bishop,58,70,187
825,William Harrington,59,62,140
826,David Carrion,20,63,288
827,David Whitfield,79,78,293
828,Lura Sparks,47,64,235
829,Andrew Cole,61,77,184
830,Herbert Stellmacher,76,66,129
831,Ross Kelly,33,63,209
832,Patricia Gonzalez,27,76,255
833,Joyce Goddard,94,74,265
834,Kevin Kaufman,39,68,280
835,John Mcginnis,81,70,222
836,Michelle Brinkman,100,77,249
837,Gerard Anderson,47,72,142
838,Gerald Hood,25,72,201
839,Celina Mckibben,96,79,275
840,James Lawrence,74,64,267
841,Heather Brown,24,76,145
842,Frank Bevins,27,74,211
843,Jeff Currin,34,78,294
844,Violet Seide,95,78,299
845,Sophia Beeman,59,73,193
846,Kevin Gilson,60,66,251
847,Bradley Moore,45,72,241
848,Juan Scowden,84,73,145
849,Wayne Knowlton,62,63,107
850,Marta Jones,37,66,152
851,Denise Massey,29,80,222
852,Leroy French,49,66,140
853,Jay Massiah,63,80,188
854,Joan Connor,62,68,218
855,Wayne Sampson,48,69,180
856,Judy Jacobs,45,66,206
857,Jean Mccutcheon,72,66,131
